MovieID,Title,KoreanTitle,Plot,ReleaseYear,RunningTime,GradeID,GradeInKoreaID,Poster,ReleaseDateInKorea,BoxOfficeWWGross,BoxOfficeUSGross,Budget,OriginalAuthor,OriginalSource
3549,"Star Wars: Episode V - The Empire Strikes Back","스타 워즈 에피소드 5: 제국의 역습","야빈 전투에서의 승리 후 반란군은 제국의 반격에 힘없이 무너진다. 루크 스카이워커는 제다이 마스터 요다에게 수련을 받고, 루크의 친구들은 다스 베이더에게 추격을 당한다.",1980,124,3,2,StarWarsEpisodeV.jpg,1997-04-12,547897454,290271960,1800000,NULL,NULL
3550,"Forrest Gump","포레스트 검프","Forrest Gump, while not intelligent, has accidentally been present at many historic moments, but his true love, Jenny Curran, eludes him.",1994,142,2,2,ForrestGump.jpg,1994-10-15,677945399,330252182,55000000,NULL,NULL
3551,Moonlight,문라이트,"마이애미를 배경으로 한 흑인 아이가 소년이 되고 청년으로 성장해 가는 과정에서 푸르도록 치명적인 사랑과 정체성에 관한 이야기.",2017,111,1,3,Moonlight.jpg,2017-02-22,27726612,27726612,0,NULL,NULL
3552,Arrival,컨텍트,"When twelve mysterious spacecraft appear around the world, linguistics professor Louise Banks is tasked with interpreting the language of the apparent alien visitors. ",2016,116,2,NULL,Arrival.jpg,2017-02-02,198005056,100546139,47000000,NULL,NULL
3553,Fences,펜스,"노동 계급의 아프리카계 미국인 아버지는 1950년대에 자신의 삶의 사건을 받아들이면서 가족을 부양하려고 노력한다.",2016,138,2,6,Fences.jpg,1900-01-01,64414761,57682904,24000000,NULL,NULL
3554,"Hacksaw Ridge","핵소 고지","WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people, and becomes the first man in American history to receive the Medal of Honor without firing a shot.",2016,139,1,NULL,HacksawRidge.jpg,2017-02-22,175302354,67209615,0,NULL,NULL
3555,"Hell or High Water","로스트 인 더스트","A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family‘s ranch in West Texas. ",2016,103,1,NULL,HellorHighWater.jpg,2016-11-03,0,27007844,12000000,NULL,NULL
3556,"Hidden Figures","히든 피겨스","The story of a team of African-American women mathematicians who served a vital role in NASA during the early years of the US space program.",2016,127,3,2,HiddenFigures.jpg,2017-03-23,220945980,167390673,25000000,NULL,NULL
3557,"La La Land",라라랜드,"A jazz pianist falls for an aspiring actress in Los Angeles.",2016,126,1,NULL,LaLaLand.jpg,2016-12-07,432809626,150326591,30000000,NULL,NULL
3558,Lion,라이언,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family. ",2016,118,1,NULL,Lion.jpg,2017-02-01,130293296,50919052,0,NULL,NULL
3559,"Manchester by the Sea","맨체스터 바이 더 씨","A depressed uncle is asked to take care of his teenage nephew after the boy‘s father dies. ",2016,137,1,NULL,ManchesterbytheSea.jpg,2017-02-15,62247103,47660579,0,NULL,NULL
3560,"Captain Fantastic","캡틴 판타스틱","태평양 북서부의 숲에서 엄격한 육체적, 지적 교육을 받아 여섯 자녀를 키우는 데 전념하는 아버지는 낙원을 떠나 세상에 들어가 부모가된다는 것이 무엇을 의미하는지에 대한 자신의 생각에 도전한다.",2016,119,1,3,CaptainFantastic.jpg,2016-12-03,23123592,5879835,0,NULL,NULL
3561,Elle,엘르,"A successful businesswoman gets caught up in a game of cat and mouse as she tracks down the unknown man who raped her. ",2016,130,1,NULL,Elle.jpg,1900-01-01,2326867,2326867,0,NULL,NULL
3562,Loving,러빙,"The story of Richard and Mildred Loving, an interracial couple, whose challenge of their anti-miscegenation arrest for their marriage in Virginia led to a legal battle that would end at the US Supreme Court.",2016,123,2,NULL,loving.jpg,2017-03-01,8996802,7710234,0,NULL,NULL
3563,Jackie,재키,"Following the assassination of President John F. Kennedy, First Lady Jacqueline Kennedy fights through grief and trauma to regain her faith, console her children, and define her husband‘s historic legacy. ",2016,100,2,NULL,NocturnalAnimals.jpg,2017-01-25,13953463,13953463,0,NULL,NULL
3564,"Florence Foster Jenkins",플로렌스,"끔찍한 노래 실력과 음치임에도 불구하고 오페라 가수를 꿈꾸던 뉴욕의 부유한 상속녀 플로렌스 포스터 젠킨스의 이야기",2016,110,2,3,FlorenceFosterJenkins.jpg,2016-08-24,27383770,27383770,0,NULL,NULL
3565,"Nocturnal Animals","녹터널 애니멀스","A wealthy art gallery owner is haunted by her ex-husband‘s novel, a violent thriller she interprets as a symbolic revenge tale. ",2016,116,1,NULL,NocturnalAnimals.jpg,2017-01-11,29252978,10663357,0,NULL,NULL
3566,"The Lobster","더 랍스터","In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods.",2015,119,1,NULL,TheLobster.jpg,2015-10-29,9077245,9077245,0,NULL,NULL
3567,"20th Century Women","우리의 20세기","The story of three women who explore love and freedom in Southern California during the late 1970s.",2016,118,1,NULL,20thCenturyWomen.jpg,1900-01-01,5622552,5622552,0,NULL,NULL
3568,Silence,사일런스,"In the 17th century, two Portuguese Jesuit priests travel to Japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate Catholicism. ",2016,169,1,NULL,Silence.jpg,2017-02-28,7100177,7100177,0,NULL,NULL
3569,"Fantastic Beasts and Where to Find Them","신비한 동물사전","해리 포터와 친구들이 호그와트에서 읽는 신비한 동물 사전의 저자 뉴트 스캐맨더거 미국 뉴욕의 마법사 사회에서 겪는 모함 이야기",2016,132,2,2,FantasticBeastsandWheretoFindThem.jpg,2016-11-16,814037575,234037575,180000000,NULL,NULL
3570,Allied,얼라이드,"1942년, 북아프리카에서 활동중인 캐나다 비밀 정보 요원이 여성 프랑스 레지스탕스와 비밀 암살 작전을 수행한다. 사랑에 빠진 두 남녀는 런던에서 재회하지만, 그들의 관계는 의심 받게 된다.",2016,124,1,3,Allied.jpg,2017-01-11,119520023,40098064,85000000,NULL,NULL
3571,"13 Hours",13시간,"During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos. ",2016,114,1,NULL,13Hours.jpg,1900-01-01,69411370,52853219,50000000,NULL,NULL
3572,"Rogue One: A Star Wars Story","로그원: 스타 워즈 스토리","저항군 연합은 데드 스타의 설계도를 훔치기 위한 위험한 작전을 세운다.",2016,133,2,2,RogueOne.jpg,2016-12-28,1055344955,531540496,200000000,NULL,NULL
3573,"Deepwater Horizon","딥워터 호라이즌","A dramatization of the April 2010 disaster, when the offshore drilling rig Deepwater Horizon exploded and created the worst oil spill in U.S. history. ",2017,107,2,NULL,DeepwaterHorizon.jpg,2017-01-25,119463870,61433527,110000000,NULL,NULL
3574,Sully,"설리: 허드슨강의 기적","The story of Chesley Sullenberger, an American pilot who became a hero after landing his damaged plane on the Hudson River in order to save the flight‘s passengers and crew.",2016,96,2,2,Sully.jpg,2016-09-28,238470033,125070033,60000000,NULL,NULL
3575,"The Jungle Book",정글북,"늑대에게 키워진 ‘인간의 아이’ 모글리는 정글의 무법자 쉬어칸의 위협을 받고 유일한 안식처였던 정글이 더 이상 그에게 허락되지 않는 위험한 장소가 된 것을 깨닫고, 모두의 생존을 위해 정글을 떠나야만 한다.",2016,106,3,2,TheJungleBook.jpg,2016-06-09,966550600,364001123,175000000,NULL,NULL
3576,"Doctor Strange","닥터 스트레인지","엄청난 실력의 외과의사가 사고로 수술을 못하게 된 후, 손을 고치기 위해 네팔로 찾아가 마법에 눈을뜨게 되고, 위협으로 부터 지구를 구하려 한다.",2016,115,2,2,DoctorStrange.jpg,2016-10-26,677563366,232641920,165000000,NULL,NULL
3577,"Kubo and the Two Strings","쿠보와 전설의 악기","A young boy named Kubo must locate a magical suit of armor worn by his late father in order to defeat a vengeful spirit from the past. ",2016,102,3,NULL,KuboandtheTwoStrings.jpg,2016-10-26,69929545,48023088,60000000,NULL,NULL
3578,"Suicide Squad","수어사이드 스쿼드","비밀 정부 기관이 가장 위험한 악당들을 보아 방위 조직을 구성한다. 그들의 첫 미션은 종말로 부터 세상을 구하는 것이다.",2016,122,2,3,SuicideSquad.jpg,2016-08-03,746846894,325100054,175000000,NULL,NULL
3579,"A Man Called Ove","오베라는 남자","Sweden, Ove, an ill-tempered, isolated retiree who spends his days enforcing block association rules and visiting his wife‘s grave, has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors.",2015,116,2,NULL,AManCalledOve.jpg,2016-05-25,0,3479315,3479315,NULL,NULL
3580,"Star Trek Beyond","스타트렉 비욘드","The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy who puts them and everything the Federation stands for to the test.",2016,122,2,2,StarTrekBeyond.jpg,2016-08-17,343471816,158848340,185000000,NULL,NULL
3581,Trolls,트롤,"After the Bergens invade Troll Village, Poppy, the happiest Troll ever born, and the curmudgeonly Branch set off on a journey to rescue her friends. ",2016,92,3,NULL,Trolls.jpg,2017-02-16,344694079,153707064,125000000,NULL,NULL
3582,"Jim: The James Foley Story","짐: 제임스 폴리 이야기","An in-depth look at the life and work of American journalist James Foley, who was killed by ISIS terrorists in 2014. ",2016,111,3,NULL,JimTheJamesFoleyStory.jpg,1900-01-01,0,0,0,NULL,NULL
3583,Moana,모아나,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches an impetuous Chieftain‘s daughter‘s island, she answers the Ocean‘s call to seek out the Demigod to set things right.",2016,113,3,1,Moana.jpg,2017-01-12,690845539,248757044,150000000,NULL,NULL
3584,Piper,,"A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.",2016,6,4,NULL,piper.jpg,1900-01-01,0,0,0,NULL,NULL
3585,"Blind Vaysha",,"The tale of a girl who could see the past and the future simultaneously and respectively with each eye, but never the present. ",2016,8,4,NULL,BlindVaysha.jpg,1900-01-01,0,0,0,NULL,NULL
3586,"Borrowed Time",,"A weathered Sheriff returns to the remains of an accident he has spent a lifetime trying to forget. With each step forward, the memories come flooding back. Faced with his mistake once again, he must find the strength to carry on. ",2015,7,4,NULL,BorrowedTime.jpg,1900-01-01,0,0,0,NULL,NULL
3587,"Pear Cider and Cigarettes",,"The brutally honest story of Robert‘s turbulent relationship with a self-destructive, yet charismatic friend from childhood, who cries out for help from a military hospital in China and sets Rob on a wild ride to get him home to Vancouver.",2016,35,4,NULL,PearCiderandCigarettes.jpg,1900-01-01,0,0,0,NULL,NULL
3588,Pearl,,"Set inside their home, a beloved hatchback, Pearl follows a girl and her dad as they crisscross the country chasing their dreams. It‘s a story about the gifts we hand down and their power to carry love. And finding grace in the unlikeliest of places. ",2016,6,4,NULL,Pearl.jpg,1900-01-01,0,0,0,NULL,NULL
3589,Sing,씽,"‘Sing‘ is a childhood drama with a lot of music, set in 1990s Budapest, Hungary. Inspired by a true story, it follows an award winning school choir and the new girl in class who just might uncover the ugly secret behind their fame.",2016,25,6,NULL,Sing.jpg,1900-01-01,0,0,0,NULL,NULL
3590,"Ennemis interieurs",,"During the 90s, Algerian terrorism reaches France. Two men. Two identities. One battle. ",2016,27,6,NULL,Ennemisinterieurs.jpg,1900-01-01,0,0,0,NULL,NULL
3591,"La femme et le TGV",,"A touching story between a lonely woman and a TGV train driver. ",2016,30,6,NULL,LafemmeetleTGV.jpg,1900-01-01,0,0,0,NULL,NULL
3592,Timecode,,"Luna and Diego are the parking lot security guards. Diego does the night shift, and Luna works by day. ",2016,15,6,NULL,Timecode.jpg,1900-01-01,0,0,0,NULL,NULL
3593,"Silent Nights",,"A volunteer at a housing shelter falls for a Ghanaian refugee. ",2016,30,6,NULL,SilentNights.jpg,1900-01-01,0,0,0,NULL,NULL
4584,"The White Helmets","시리아 민방위대","As daily airstrikes pound civilian targets in Syria, a group of indomitable first responders risk their lives to rescue victims from the rubble.",2016,41,5,NULL,TheWhiteHelmets.jpg,1900-01-01,0,0,0,NULL,NULL
4585,Extremis,익스트리미스,"극한의 삶의 종말에 관한 2016 미국 단편 다큐멘터리. 의사, 가족 및 환자가 수명 종료 결정을 내릴 때의 이야기.",2016,24,9,NULL,Extremis.jpg,1900-01-01,0,0,0,NULL,NULL
4586,"4.1 Miles","4.1 마일","A coast guard captain on a small Greek island is suddenly charged with saving thousands of refugees from drowning at sea.",2016,26,9,NULL,41Miles.jpg,1900-01-01,0,0,0,NULL,NULL
4587,"Joe‘s Violin","조의 바이올린","A 91-year-old Holocaust survivor donates his violin to an instrument drive, changing the life of a 12-year-old schoolgirl from the Bronx and unexpectedly, his own.",2016,24,9,NULL,JoesViolin.jpg,1900-01-01,0,0,0,NULL,NULL
4588,"Watani: My Homeland","와타니: 내 고향","Watani - My Homeland is the story of one family‘s fight and struggle to survive the Syrian Civil War. Having lost her husband, the mother makes the heart achingly painful decision to leave her homeland, in search of safety and a brighter future for her children. Filmed over three years, the film chronicles the family‘s journey from the front-line in Aleppo, to a little town in Germany. Escaping the chaos and terror of their war torn homeland becomes a catalyst for a different kind of struggle; the struggle to understand your past and accept your present, to adapt to a new life, to hold on to hope, and the idea of belonging to a homeland.",2016,40,6,NULL,WataniMyHomeland.jpg,1900-01-01,0,0,0,NULL,NULL
4589,"O.J.: Made in America","O.J.: 메이드 인 아메리카","It is the defining cultural tale of modern America - a saga of race, celebrity, media, violence, and the criminal justice system. And two decades after its unforgettable climax, it continues to fascinate, polarize, and develop new chapters. ",2016,467,9,NULL,OJMadeinAmerica.jpg,1900-01-01,0,0,0,NULL,NULL
4590,"Fire at Sea","화염의 바다","Capturing life on the Italian island of Lampedusa, a frontline in the European migrant crisis.",2016,114,9,NULL,FireatSea.jpg,1900-01-01,0,0,0,NULL,NULL
4591,"I Am Not Your Negro","아이 엠 낫 유어 니그로","미국의 가장 위대한 20세기 작가, 제임스 볼드윈은 미국흑인민권운동의 중심 인물 마틴 루서 킹, 맬컴 엑스, 메드가 에버스에 대한 이야기를 쓰기 시작한다.결국 30페이지의 미완성 에세이로 남게 된 『리멤버 디스 하우스』는 사무엘 L. 잭슨의 목소리와 라울 펙 감독의 연출을 통해 생생하게 구현된다. 세 인물의 삶과 피살 사건, 그리고 백인 중심의 세상 속에서 왜곡되어 온 흑인의 이미지에 대한 제임스 볼드윈의 이야기는 흑인민권시대에 대한 훌륭한 기록이자 수십 년이 지난 지금 우리에게 던지는 현재진행형의 질문이다.",2016,93,9,NULL,IAmNotYourNegro.jpg,1900-01-01,0,0,0,NULL,NULL
